trades,win_rate,avg_pnl_pct,total_pnl_pct,expectancy,profit_factor,avg_win,avg_loss,avg_peak_pnl,avg_return_t7,peak_pnl_pct,max_drawdown_pct,tp_pct,sl_pct,score_threshold,max_hold_days,max_mcap_M
14,28.6,2.197,30.76,2.1969,2.358,13.353,2.266,56.18,0.0,19.18,8.03,20.0,3.0,35,4,150
16,25.0,1.567,25.07,1.5671,1.885,13.353,2.361,49.17,0.0,19.18,9.36,20.0,3.0,35,4,200
22,27.3,1.161,25.54,1.161,1.652,10.784,2.448,36.86,0.0,19.18,14.35,20.0,3.0,35,4,300
31,29.0,1.397,43.32,1.3973,1.764,11.111,2.576,27.92,0.0,19.18,15.39,20.0,3.0,35,4,500
45,26.7,0.281,12.64,0.281,1.135,8.853,2.836,19.9,0.0,19.18,27.68,20.0,3.0,35,4,1000
12,25.0,2.426,29.11,2.426,2.475,16.283,2.193,64.4,0.0,19.18,8.56,20.0,3.0,35,5,100
14,28.6,2.516,35.23,2.5161,2.504,14.662,2.342,56.48,0.0,19.18,8.03,20.0,3.0,35,5,150
16,25.0,1.879,30.07,1.8793,2.052,14.662,2.381,49.47,0.0,19.18,8.84,20.0,3.0,35,5,200
22,27.3,1.364,30.01,1.364,1.742,11.742,2.528,37.14,0.0,19.18,15.39,20.0,3.0,35,5,300
31,29.0,1.766,54.73,1.7655,1.959,12.422,2.594,28.35,0.0,19.18,15.39,20.0,3.0,35,5,500
45,26.7,0.66,29.7,0.6599,1.315,10.326,2.855,20.32,0.0,19.18,25.65,20.0,3.0,35,5,1000
12,25.0,2.477,29.72,2.477,2.385,17.062,2.385,64.4,0.0,19.18,8.56,20.0,3.0,35,7,100
14,28.6,3.23,45.22,3.2302,2.799,17.592,2.514,56.63,0.0,19.18,9.75,20.0,3.0,35,7,150
16,25.0,2.532,40.51,2.5318,2.357,17.592,2.488,49.61,0.0,19.18,9.75,20.0,3.0,35,7,200
22,27.3,1.879,41.33,1.8786,1.976,13.944,2.646,37.31,0.0,19.18,17.12,20.0,3.0,35,7,300
31,32.3,2.528,78.37,2.5282,2.366,13.575,2.732,28.91,0.0,19.18,17.12,20.0,3.0,35,7,500
45,28.9,1.43,64.35,1.4301,1.675,12.281,2.978,20.91,0.0,19.18,24.48,20.0,3.0,35,7,1000
12,16.7,0.625,7.49,0.6245,1.396,13.199,1.89,5.6,0.0,19.18,7.16,20.0,4.0,35,1,100
14,21.4,0.415,5.81,0.415,1.246,9.797,2.144,5.44,0.0,19.18,11.84,20.0,4.0,35,1,150
16,18.8,-0.004,-0.06,-0.0037,0.998,9.797,2.265,4.77,0.0,19.18,16.52,20.0,4.0,35,1,200
22,22.7,0.127,2.8,0.1274,1.082,7.406,2.013,4.27,0.0,19.18,15.95,20.0,4.0,35,1,300
31,25.8,0.155,4.81,0.1552,1.095,6.956,2.21,4.22,0.0,19.18,14.13,20.0,4.0,35,1,500
45,24.4,-0.698,-31.43,-0.6983,0.647,5.226,2.615,3.23,0.0,19.18,33.41,20.0,4.0,35,1,1000
12,16.7,1.323,15.87,1.3226,1.792,17.95,2.003,6.39,0.0,19.18,7.93,20.0,4.0,35,2,100
14,21.4,1.126,15.76,1.1255,1.638,13.487,2.246,6.23,0.0,19.18,12.6,20.0,4.0,35,2,150
16,18.8,0.565,9.04,0.5651,1.288,13.487,2.417,5.47,0.0,19.18,17.28,20.0,4.0,35,2,200
22,27.3,0.74,16.29,0.7402,1.459,8.632,2.219,5.08,0.0,19.18,14.82,20.0,4.0,35,2,300
31,29.0,0.867,26.87,0.8666,1.504,8.91,2.424,5.26,0.0,19.18,15.51,20.0,4.0,35,2,500
45,26.7,-0.142,-6.4,-0.1421,0.928,6.833,2.678,4.1,0.0,19.18,31.4,20.0,4.0,35,2,1000
12,16.7,0.868,10.41,0.8678,1.45,16.782,2.315,6.39,0.0,19.18,10.55,20.0,4.0,35,3,100
14,21.4,0.81,11.35,0.8104,1.408,13.057,2.53,6.23,0.0,19.18,12.6,20.0,4.0,35,3,150
16,18.8,0.312,4.99,0.3121,1.146,13.057,2.629,5.47,0.0,19.18,17.28,20.0,4.0,35,3,200
22,22.7,0.006,0.12,0.0056,1.003,8.922,2.617,5.08,0.0,19.18,25.45,20.0,4.0,35,3,300
31,25.8,0.396,12.27,0.3958,1.193,9.501,2.771,5.29,0.0,19.18,20.1,20.0,4.0,35,3,500
45,26.7,-0.458,-20.61,-0.4579,0.801,6.903,3.134,4.25,0.0,19.18,36.92,20.0,4.0,35,3,1000
12,25.0,2.241,26.89,2.2412,2.225,16.283,2.44,64.4,0.0,19.18,10.55,20.0,4.0,35,4,100
14,28.6,1.913,26.78,1.9129,2.006,13.353,2.663,56.18,0.0,19.18,9.35,20.0,4.0,35,4,150
16,25.0,1.257,20.1,1.2565,1.604,13.353,2.776,49.17,0.0,19.18,11.35,20.0,4.0,35,4,200
22,27.3,0.89,19.58,0.8899,1.434,10.784,2.82,36.86,0.0,19.18,16.34,20.0,4.0,35,4,300
31,29.0,1.077,33.38,1.0766,1.501,11.111,3.028,27.92,0.0,19.18,18.37,20.0,4.0,35,4,500
45,28.9,-0.039,-1.78,-0.0395,0.984,8.232,3.4,19.94,0.0,19.18,34.64,20.0,4.0,35,4,1000
12,25.0,2.178,26.13,2.1775,2.15,16.283,2.524,64.4,0.0,19.18,10.55,20.0,4.0,35,5,100
14,28.6,2.232,31.25,2.2321,2.141,14.662,2.74,56.48,0.0,19.18,9.35,20.0,4.0,35,5,150
16,25.0,1.569,25.1,1.5686,1.748,14.662,2.796,49.47,0.0,19.18,10.83,20.0,4.0,35,5,200
22,27.3,1.048,23.05,1.0478,1.486,11.742,2.962,37.14,0.0,19.18,18.37,20.0,4.0,35,5,300
31,29.0,1.413,43.8,1.4128,1.644,12.422,3.091,28.35,0.0,19.18,18.37,20.0,4.0,35,5,500
45,26.7,0.196,8.82,0.1961,1.077,10.326,3.487,20.35,0.0,19.18,32.61,20.0,4.0,35,5,1000
12,25.0,2.224,26.68,2.2236,2.089,17.062,2.723,64.4,0.0,19.18,10.55,20.0,4.0,35,7,100
14,28.6,2.942,41.19,2.942,2.412,17.592,2.918,56.63,0.0,19.18,10.8,20.0,4.0,35,7,150
16,25.0,2.217,35.48,2.2174,2.017,17.592,2.907,49.61,0.0,19.18,10.8,20.0,4.0,35,7,200
22,27.3,1.514,33.32,1.5145,1.662,13.944,3.147,37.31,0.0,19.18,20.16,20.0,4.0,35,7,300
31,32.3,2.141,66.39,2.1415,1.957,13.575,3.303,28.91,0.0,19.18,20.16,20.0,4.0,35,7,500
45,28.9,0.943,42.43,0.9428,1.362,12.281,3.663,20.95,0.0,19.18,29.51,20.0,4.0,35,7,1000
12,16.7,0.459,5.51,0.4588,1.264,13.199,2.089,5.6,0.0,19.18,8.06,20.0,5.0,35,1,100
14,21.4,0.202,2.83,0.202,1.106,9.797,2.415,5.44,0.0,19.18,12.83,20.0,5.0,35,1,150
16,18.8,-0.174,-2.79,-0.1742,0.913,9.797,2.475,4.77,0.0,19.18,17.25,20.0,5.0,35,1,200
22,22.7,0.003,0.08,0.0035,1.002,7.406,2.174,4.27,0.0,19.18,16.69,20.0,5.0,35,1,300
31,25.8,0.023,0.71,0.0229,1.013,6.956,2.389,4.22,0.0,19.18,14.51,20.0,5.0,35,1,500
45,24.4,-0.68,-30.58,-0.6795,0.653,5.226,2.59,3.23,0.0,19.18,32.69,20.0,5.0,35,1,1000
12,16.7,1.157,13.88,1.1569,1.631,17.95,2.202,6.39,0.0,19.18,8.42,20.0,5.0,35,2,100
14,21.4,0.913,12.78,0.9125,1.461,13.487,2.517,6.23,0.0,19.18,13.6,20.0,5.0,35,2,150
16,18.8,0.317,5.07,0.3166,1.143,13.487,2.723,5.47,0.0,19.18,19.27,20.0,5.0,35,2,200
22,27.3,0.559,12.31,0.5595,1.312,8.632,2.468,5.08,0.0,19.18,16.81,20.0,5.0,35,2,300
31,29.0,0.666,20.65,0.6662,1.347,8.91,2.706,5.26,0.0,19.18,17.5,20.0,5.0,35,2,500
45,26.7,-0.12,-5.39,-0.1198,0.938,6.833,2.648,4.14,0.0,19.18,28.19,20.0,5.0,35,2,1000
12,16.7,0.619,7.43,0.6193,1.284,16.782,2.613,6.39,0.0,19.18,12.53,20.0,5.0,35,3,100
14,21.4,0.526,7.37,0.5264,1.232,13.057,2.891,6.23,0.0,19.18,13.6,20.0,5.0,35,3,150
16,18.8,0.001,0.02,0.0014,1.001,13.057,3.011,5.47,0.0,19.18,19.27,20.0,5.0,35,3,200
22,22.7,-0.2,-4.39,-0.1996,0.91,8.922,2.882,5.08,0.0,19.18,26.99,20.0,5.0,35,3,300
31,25.8,0.154,4.77,0.1539,1.067,9.501,3.097,5.29,0.0,19.18,22.81,20.0,5.0,35,3,500
45,28.9,-0.474,-21.32,-0.4737,0.798,6.491,3.303,4.36,0.0,19.18,36.21,20.0,5.0,35,3,1000
12,25.0,1.993,23.91,1.9927,1.959,16.283,2.771,64.4,0.0,19.18,12.53,20.0,5.0,35,4,100
14,28.6,1.629,22.8,1.6289,1.745,13.353,3.061,56.18,0.0,19.18,11.34,20.0,5.0,35,4,150
16,25.0,0.946,15.13,0.9459,1.395,13.353,3.19,49.17,0.0,19.18,13.34,20.0,5.0,35,4,200
22,27.3,0.619,13.61,0.6188,1.266,10.784,3.193,36.86,0.0,19.18,18.33,20.0,5.0,35,4,300
31,29.0,0.756,23.44,0.756,1.306,11.111,3.48,27.92,0.0,19.18,21.36,20.0,5.0,35,4,500
45,31.1,0.088,3.97,0.0883,1.036,8.172,3.563,20.16,0.0,19.18,32.82,20.0,5.0,35,4,1000
12,25.0,1.929,23.15,1.929,1.901,16.283,2.856,64.4,0.0,19.18,12.53,20.0,5.0,35,5,100
14,28.6,1.948,27.27,1.9481,1.869,14.662,3.137,56.48,0.0,19.18,11.34,20.0,5.0,35,5,150
16,25.0,1.258,20.13,1.258,1.523,14.662,3.21,49.47,0.0,19.18,12.82,20.0,5.0,35,5,200
22,27.3,0.78,17.17,0.7804,1.322,11.742,3.33,37.14,0.0,19.18,20.28,20.0,5.0,35,5,300
31,29.0,1.095,33.94,1.0948,1.436,12.422,3.539,28.35,0.0,19.18,21.36,20.0,5.0,35,5,500
45,31.1,0.157,7.05,0.1567,1.058,9.148,3.904,20.6,0.0,19.18,32.56,20.0,5.0,35,5,1000
12,25.0,1.975,23.7,1.9751,1.862,17.062,3.054,64.4,0.0,19.18,12.53,20.0,5.0,35,7,100
14,28.6,2.658,37.21,2.658,2.122,17.592,3.316,56.63,0.0,19.18,11.8,20.0,5.0,35,7,150
16,25.0,1.907,30.51,1.9068,1.765,17.592,3.321,49.61,0.0,19.18,12.37,20.0,5.0,35,7,200
22,27.3,1.153,25.37,1.153,1.435,13.944,3.644,37.31,0.0,19.18,23.14,20.0,5.0,35,7,300
31,32.3,1.757,54.46,1.7567,1.67,13.575,3.871,28.91,0.0,19.18,23.14,20.0,5.0,35,7,500
45,33.3,1.022,46.0,1.0221,1.373,11.29,4.112,21.26,0.0,19.18,30.37,20.0,5.0,35,7,1000
12,16.7,0.293,3.52,0.2932,1.154,13.199,2.288,5.6,0.0,19.18,9.05,20.0,6.0,35,1,100
14,21.4,-0.011,-0.15,-0.011,0.995,9.797,2.686,5.44,0.0,19.18,13.83,20.0,6.0,35,1,150
16,18.8,-0.361,-5.77,-0.3606,0.836,9.797,2.705,4.77,0.0,19.18,18.25,20.0,6.0,35,1,200
22,22.7,-0.132,-2.91,-0.1321,0.927,7.406,2.349,4.27,0.0,19.18,17.68,20.0,6.0,35,1,300
31,25.8,-0.137,-4.26,-0.1375,0.929,6.956,2.605,4.22,0.0,19.18,16.29,20.0,6.0,35,1,500
45,24.4,-0.856,-38.53,-0.8562,0.599,5.226,2.824,3.23,0.0,19.18,38.53,20.0,6.0,35,1,1000
12,16.7,0.991,11.9,0.9912,1.496,17.95,2.4,6.39,0.0,19.18,9.41,20.0,6.0,35,2,100
14,21.4,0.7,9.79,0.6995,1.319,13.487,2.788,6.23,0.0,19.18,14.59,20.0,6.0,35,2,150
16,18.8,0.137,2.19,0.1366,1.057,13.487,2.944,5.47,0.0,19.18,20.16,20.0,6.0,35,2,200
22,27.3,0.429,9.43,0.4286,1.223,8.632,2.648,5.08,0.0,19.18,17.7,20.0,6.0,35,2,300
31,29.0,0.509,15.78,0.5092,1.245,8.91,2.928,5.26,0.0,19.18,19.49,20.0,6.0,35,2,500
45,26.7,-0.294,-13.24,-0.2942,0.861,6.833,2.886,4.14,0.0,19.18,32.16,20.0,6.0,35,2,1000
12,16.7,0.797,9.56,0.7966,1.398,16.782,2.4,6.39,0.0,19.18,9.41,20.0,6.0,35,3,100
14,21.4,0.607,8.5,0.6074,1.277,13.057,2.788,6.23,0.0,19.18,14.59,20.0,6.0,35,3,150
16,18.8,0.144,2.3,0.1438,1.062,13.057,2.836,5.47,0.0,19.18,19.12,20.0,6.0,35,3,200
22,22.7,-0.096,-2.11,-0.0961,0.955,8.922,2.748,5.08,0.0,19.18,26.84,20.0,6.0,35,3,300
31,25.8,0.131,4.07,0.1312,1.057,9.501,3.128,5.29,0.0,19.18,24.65,20.0,6.0,35,3,500
45,28.9,-0.53,-23.85,-0.53,0.78,6.491,3.382,4.36,0.0,19.18,37.89,20.0,6.0,35,3,1000
12,25.0,2.17,26.04,2.17,2.142,16.283,2.534,64.4,0.0,19.18,9.41,20.0,6.0,35,4,100
14,28.6,1.71,23.94,1.7099,1.812,13.353,2.947,56.18,0.0,19.18,11.01,20.0,6.0,35,4,150
16,25.0,1.303,20.85,1.303,1.64,13.353,2.714,49.18,0.0,19.18,11.01,20.0,6.0,35,4,200
22,27.3,0.833,18.33,0.8334,1.395,10.784,2.898,36.87,0.0,19.18,20.32,20.0,6.0,35,4,300
31,29.0,0.78,24.18,0.78,1.319,11.111,3.446,27.92,0.0,19.18,24.34,20.0,6.0,35,4,500
45,31.1,0.123,5.55,0.1234,1.051,8.172,3.512,20.16,0.0,19.18,31.68,20.0,6.0,35,4,1000
12,25.0,2.127,25.53,2.1273,2.095,16.283,2.591,64.63,0.0,19.18,9.16,20.0,6.0,35,5,100
14,28.6,2.047,28.66,2.0471,1.956,14.662,2.999,56.67,0.0,19.18,11.01,20.0,6.0,35,5,150
16,25.0,1.332,21.31,1.3316,1.571,14.662,3.112,49.65,0.0,19.18,11.01,20.0,6.0,35,5,200
22,27.3,0.789,17.35,0.7887,1.327,11.742,3.319,37.27,0.0,19.18,22.27,20.0,6.0,35,5,300
31,29.0,0.972,30.15,0.9725,1.369,12.422,3.711,28.44,0.0,19.18,24.34,20.0,6.0,35,5,500
45,31.1,0.011,0.49,0.011,1.004,9.148,4.116,20.67,0.0,19.18,32.17,20.0,6.0,35,5,1000
12,33.3,2.662,31.94,2.6619,2.342,13.937,2.975,65.23,0.0,19.18,7.86,20.0,6.0,35,7,100
14,35.7,3.176,44.46,3.1757,2.459,14.985,3.385,57.34,0.0,19.18,12.79,20.0,6.0,35,7,150
16,31.2,2.457,39.32,2.4574,2.104,14.985,3.237,50.24,0.0,19.18,12.79,20.0,6.0,35,7,200
22,31.8,1.463,32.19,1.4633,1.575,12.604,3.735,37.77,0.0,19.18,25.12,20.0,6.0,35,7,300
31,35.5,1.849,57.31,1.8487,1.69,12.755,4.15,29.23,0.0,19.18,26.12,20.0,6.0,35,7,500
45,35.6,1.067,48.0,1.0666,1.381,10.87,4.342,21.49,0.0,19.18,31.86,20.0,6.0,35,7,1000
9,11.1,-0.753,-6.78,-0.7528,0.387,4.271,1.381,6.58,0.0,4.27,7.16,5.0,2.0,40,1,100
11,18.2,-0.472,-5.19,-0.472,0.622,4.271,1.526,6.19,0.0,4.27,9.85,5.0,2.0,40,1,150
13,15.4,-0.698,-9.07,-0.698,0.485,4.271,1.601,5.26,0.0,4.27,13.34,5.0,2.0,40,1,200
19,21.1,-0.474,-9.01,-0.4742,0.598,3.345,1.493,4.53,0.0,4.27,13.28,5.0,2.0,40,1,300
25,28.0,-0.134,-3.36,-0.1344,0.875,3.355,1.492,4.59,0.0,4.27,8.34,5.0,2.0,40,1,500
37,24.3,-0.673,-24.89,-0.6727,0.495,2.71,1.76,3.41,0.0,4.27,24.89,5.0,2.0,40,1,1000
9,11.1,-0.878,-7.9,-0.8777,0.351,4.271,1.521,6.58,0.0,4.27,7.93,5.0,2.0,40,2,100
11,18.2,-0.574,-6.32,-0.5742,0.575,4.271,1.651,6.19,0.0,4.27,10.62,5.0,2.0,40,2,150
13,15.4,-0.85,-11.04,-0.8495,0.436,4.271,1.781,5.26,0.0,4.27,15.32,5.0,2.0,40,2,200
19,26.3,-0.122,-2.32,-0.122,0.902,4.271,1.691,4.87,0.0,4.27,9.54,5.0,2.0,40,2,300
25,32.0,-0.001,-0.02,-0.0008,0.999,3.778,1.779,4.86,0.0,4.27,11.68,5.0,2.0,40,2,500
37,27.0,-0.589,-21.79,-0.589,0.594,3.19,1.989,3.71,0.0,4.27,23.46,5.0,2.0,40,2,1000
9,11.1,-1.004,-9.03,-1.0037,0.321,4.271,1.663,6.58,0.0,4.27,9.03,5.0,2.0,40,3,100
11,18.2,-0.677,-7.45,-0.6773,0.534,4.271,1.777,6.19,0.0,4.27,11.72,5.0,2.0,40,3,150
13,15.4,-0.909,-11.82,-0.9088,0.42,4.271,1.851,5.26,0.0,4.27,16.09,5.0,2.0,40,3,200
19,26.3,-0.293,-5.57,-0.2933,0.793,4.271,1.923,4.87,0.0,4.27,10.53,5.0,2.0,40,3,300
25,32.0,-0.121,-3.03,-0.1211,0.91,3.809,1.97,4.86,0.0,4.27,12.57,5.0,2.0,40,3,500
37,27.0,-0.708,-26.19,-0.7079,0.559,3.32,2.2,3.75,0.0,4.27,27.76,5.0,2.0,40,3,1000
9,22.2,-0.396,-3.57,-0.3964,0.705,4.271,1.73,83.91,0.0,4.27,5.38,5.0,2.0,40,4,100
11,27.3,-0.18,-1.99,-0.1805,0.866,4.271,1.85,69.47,0.0,4.27,7.03,5.0,2.0,40,4,150
13,23.1,-0.513,-6.67,-0.5133,0.658,4.271,1.949,58.8,0.0,4.27,10.94,5.0,2.0,40,4,200
19,31.6,-0.023,-0.43,-0.0226,0.983,4.271,2.004,41.51,0.0,4.27,9.72,5.0,2.0,40,4,300
25,36.0,0.268,6.7,0.2679,1.211,4.271,1.984,32.79,0.0,4.27,11.95,5.0,2.0,40,4,500
37,27.0,-0.432,-16.0,-0.4324,0.727,4.271,2.174,22.73,0.0,4.27,23.13,5.0,2.0,40,4,1000
9,22.2,-0.481,-4.33,-0.4813,0.664,4.271,1.839,83.91,0.0,4.27,5.38,5.0,2.0,40,5,100
11,27.3,-0.25,-2.75,-0.2499,0.823,4.271,1.945,69.47,0.0,4.27,7.03,5.0,2.0,40,5,150
13,23.1,-0.532,-6.91,-0.5318,0.65,4.271,1.973,58.85,0.0,4.27,11.18,5.0,2.0,40,5,200
19,31.6,-0.035,-0.67,-0.0353,0.975,4.271,2.023,41.54,0.0,4.27,9.72,5.0,2.0,40,5,300
25,36.0,0.258,6.46,0.2583,1.202,4.271,1.999,32.81,0.0,4.27,11.95,5.0,2.0,40,5,500
37,29.7,-0.349,-12.93,-0.3493,0.78,4.176,2.264,22.8,0.0,4.27,20.05,5.0,2.0,40,5,1000
9,22.2,-0.562,-5.06,-0.5624,0.628,4.271,1.943,83.91,0.0,4.27,5.38,5.0,2.0,40,7,100
11,27.3,-0.316,-3.48,-0.3163,0.786,4.271,2.037,69.47,0.0,4.27,7.76,5.0,2.0,40,7,150
13,23.1,-0.554,-7.2,-0.5538,0.64,4.271,2.001,58.86,0.0,4.27,11.47,5.0,2.0,40,7,200
19,31.6,-0.063,-1.19,-0.0628,0.955,4.271,2.063,41.54,0.0,4.27,10.45,5.0,2.0,40,7,300
25,36.0,0.237,5.93,0.2373,1.183,4.271,2.032,32.82,0.0,4.27,12.18,5.0,2.0,40,7,500
37,29.7,-0.335,-12.41,-0.3353,0.791,4.271,2.284,22.86,0.0,4.27,19.53,5.0,2.0,40,7,1000
9,11.1,-0.863,-7.77,-0.8632,0.355,4.271,1.505,6.58,0.0,4.27,7.77,5.0,3.0,40,1,100
11,18.2,-0.653,-7.18,-0.6527,0.543,4.271,1.747,6.19,0.0,4.27,11.45,5.0,3.0,40,1,150
13,15.4,-0.927,-12.06,-0.9274,0.415,4.271,1.873,5.26,0.0,4.27,16.33,5.0,3.0,40,1,200
19,21.1,-0.631,-11.99,-0.6312,0.527,3.345,1.692,4.53,0.0,4.27,16.26,5.0,3.0,40,1,300
25,28.0,-0.293,-7.34,-0.2935,0.762,3.355,1.712,4.59,0.0,4.27,11.98,5.0,3.0,40,1,500
37,24.3,-0.915,-33.87,-0.9154,0.419,2.71,2.081,3.41,0.0,4.27,33.87,5.0,3.0,40,1,1000
9,11.1,-0.988,-8.89,-0.9881,0.324,4.271,1.645,6.58,0.0,4.27,8.89,5.0,3.0,40,2,100
11,18.2,-0.755,-8.3,-0.7549,0.507,4.271,1.872,6.19,0.0,4.27,12.57,5.0,3.0,40,2,150
13,15.4,-1.079,-14.03,-1.0789,0.379,4.271,2.052,5.26,0.0,4.27,18.3,5.0,3.0,40,2,200
19,26.3,-0.279,-5.3,-0.2789,0.801,4.271,1.904,4.87,0.0,4.27,11.53,5.0,3.0,40,2,300
25,32.0,-0.154,-3.85,-0.154,0.887,3.778,2.004,4.86,0.0,4.27,13.52,5.0,3.0,40,2,500
37,27.0,-0.814,-30.13,-0.8143,0.514,3.19,2.297,3.77,0.0,4.27,31.8,5.0,3.0,40,2,1000
9,11.1,-1.225,-11.02,-1.2246,0.279,4.271,1.911,6.58,0.0,4.27,11.02,5.0,3.0,40,3,100
11,18.2,-0.948,-10.43,-0.9484,0.45,4.271,2.108,6.19,0.0,4.27,14.7,5.0,3.0,40,3,150
13,15.4,-1.215,-15.79,-1.2147,0.351,4.271,2.212,5.26,0.0,4.27,20.06,5.0,3.0,40,3,200
19,26.3,-0.587,-11.16,-0.5874,0.657,4.271,2.323,4.87,0.0,4.27,15.43,5.0,3.0,40,3,300
25,32.0,-0.291,-7.28,-0.2913,0.807,3.809,2.221,4.86,0.0,4.27,13.22,5.0,3.0,40,3,500
37,29.7,-0.882,-32.63,-0.882,0.526,3.297,2.65,3.9,0.0,4.27,34.2,5.0,3.0,40,3,1000
9,22.2,-0.617,-5.56,-0.6173,0.606,4.271,2.014,83.91,0.0,4.27,7.36,5.0,3.0,40,4,100
11,27.3,-0.452,-4.97,-0.4515,0.721,4.271,2.223,69.47,0.0,4.27,9.24,5.0,3.0,40,4,150
13,23.1,-0.819,-10.65,-0.8192,0.546,4.271,2.346,58.8,0.0,4.27,14.92,5.0,3.0,40,4,200
19,31.6,-0.317,-6.02,-0.3167,0.81,4.271,2.434,41.51,0.0,4.27,11.71,5.0,3.0,40,4,300
25,36.0,0.013,0.32,0.0129,1.008,4.271,2.382,32.79,0.0,4.27,14.72,5.0,3.0,40,4,500
37,29.7,-0.724,-26.78,-0.7237,0.625,4.051,2.744,22.88,0.0,4.27,31.92,5.0,3.0,40,4,1000
9,22.2,-0.702,-6.32,-0.7022,0.575,4.271,2.123,83.91,0.0,4.27,7.36,5.0,3.0,40,5,100
11,27.3,-0.521,-5.73,-0.521,0.691,4.271,2.318,69.47,0.0,4.27,10.0,5.0,3.0,40,5,150
13,23.1,-0.838,-10.89,-0.8376,0.541,4.271,2.37,58.85,0.0,4.27,15.16,5.0,3.0,40,5,200
19,31.6,-0.329,-6.26,-0.3294,0.804,4.271,2.453,41.54,0.0,4.27,11.71,5.0,3.0,40,5,300
25,36.0,0.039,0.97,0.039,1.026,4.271,2.341,32.81,0.0,4.27,13.83,5.0,3.0,40,5,500
37,29.7,-0.675,-24.99,-0.6753,0.648,4.176,2.728,22.95,0.0,4.27,30.13,5.0,3.0,40,5,1000
9,22.2,-0.894,-8.04,-0.8938,0.515,4.271,2.369,83.91,0.0,4.27,8.04,5.0,3.0,40,7,100
11,27.3,-0.678,-7.46,-0.6777,0.632,4.271,2.534,69.47,0.0,4.27,11.73,5.0,3.0,40,7,150
13,23.1,-0.936,-12.17,-0.9362,0.513,4.271,2.498,58.86,0.0,4.27,16.44,5.0,3.0,40,7,200
19,31.6,-0.429,-8.15,-0.4291,0.759,4.271,2.598,41.54,0.0,4.27,13.43,5.0,3.0,40,7,300
25,40.0,0.082,2.05,0.082,1.054,3.982,2.518,32.92,0.0,4.27,13.43,5.0,3.0,40,7,500
37,32.4,-0.639,-23.65,-0.6393,0.672,4.03,2.881,23.07,0.0,4.27,28.79,5.0,3.0,40,7,1000
9,11.1,-0.974,-8.76,-0.9737,0.328,4.271,1.629,6.58,0.0,4.27,8.76,5.0,4.0,40,1,100
11,18.2,-0.833,-9.17,-0.8335,0.482,4.271,1.968,6.19,0.0,4.27,13.44,5.0,4.0,40,1,150
13,15.4,-1.157,-15.04,-1.1568,0.362,4.271,2.144,5.26,0.0,4.27,19.31,5.0,4.0,40,1,200
19,21.1,-0.788,-14.97,-0.7881,0.472,3.345,1.89,4.53,0.0,4.27,19.24,5.0,4.0,40,1,300
25,28.0,-0.453,-11.31,-0.4525,0.675,3.355,1.933,4.59,0.0,4.27,15.95,5.0,4.0,40,1,500
37,24.3,-1.184,-43.81,-1.1841,0.358,2.71,2.436,3.41,0.0,4.27,43.81,5.0,4.0,40,1,1000
9,11.1,-1.099,-9.89,-1.0986,0.302,4.271,1.77,6.58,0.0,4.27,9.89,5.0,4.0,40,2,100
11,18.2,-0.936,-10.29,-0.9356,0.454,4.271,2.093,6.19,0.0,4.27,14.56,5.0,4.0,40,2,150
13,15.4,-1.308,-17.01,-1.3083,0.334,4.271,2.323,5.26,0.0,4.27,21.28,5.0,4.0,40,2,200
19,26.3,-0.436,-8.28,-0.4359,0.721,4.271,2.117,4.87,0.0,4.27,13.51,5.0,4.0,40,2,300
25,32.0,-0.313,-7.83,-0.3131,0.794,3.778,2.238,4.86,0.0,4.27,15.51,5.0,4.0,40,2,500
37,29.7,-0.98,-36.26,-0.9801,0.469,2.911,2.626,3.77,0.0,4.27,37.93,5.0,4.0,40,2,1000
9,11.1,-1.445,-13.01,-1.4454,0.247,4.271,2.16,6.58,0.0,4.27,13.01,5.0,4.0,40,3,100
11,18.2,-1.219,-13.41,-1.2195,0.389,4.271,2.44,6.19,0.0,4.27,17.68,5.0,4.0,40,3,150
13,15.4,-1.521,-19.77,-1.5205,0.302,4.271,2.574,5.26,0.0,4.27,24.04,5.0,4.0,40,3,200
19,26.3,-0.849,-16.13,-0.8489,0.57,4.271,2.677,4.87,0.0,4.27,20.4,5.0,4.0,40,3,300
25,32.0,-0.53,-13.25,-0.5298,0.697,3.809,2.572,4.86,0.0,4.27,17.52,5.0,4.0,40,3,500
37,29.7,-1.148,-42.47,-1.1478,0.461,3.297,3.029,3.93,0.0,4.27,44.03,5.0,4.0,40,3,1000
9,22.2,-0.838,-7.54,-0.8382,0.531,4.271,2.298,83.91,0.0,4.27,9.35,5.0,4.0,40,4,100
11,27.3,-0.723,-7.95,-0.7226,0.617,4.271,2.595,69.47,0.0,4.27,12.22,5.0,4.0,40,4,150
13,23.1,-1.125,-14.62,-1.125,0.467,4.271,2.744,58.8,0.0,4.27,18.9,5.0,4.0,40,4,200
19,31.6,-0.578,-10.99,-0.5783,0.7,4.271,2.816,41.51,0.0,4.27,15.26,5.0,4.0,40,4,300
25,36.0,-0.226,-5.64,-0.2257,0.872,4.271,2.755,32.79,0.0,4.27,17.7,5.0,4.0,40,4,500
37,32.4,-0.979,-36.23,-0.9791,0.556,3.779,3.263,22.93,0.0,4.27,44.84,5.0,4.0,40,4,1000
9,22.2,-0.923,-8.31,-0.9231,0.507,4.271,2.407,83.91,0.0,4.27,9.35,5.0,4.0,40,5,100
